Strain,Type,CBD,THC,Daytime/Nighttime,Plant Length
Alpha-Og,hybrid,0.008999979008471087,0.2530396700303097,DT,4.896789110086121
Mango-Tango,hybrid,0.009004314445973568,0.25135684225446225,DT,4.660010822290838
The-Void,hybrid,0.00899880413990309,0.25458474729160363,NT,5.4657833905989675
Damn-Sour,sativa,0.00036510139325277285,0.32552127337847536,DT,10.164626989266127
Gumbo,indica,0.009975040233245884,0.2616495626264442,NT,3.9633771879363824
Neptune-Og,indica,0.018421438952943764,0.22084568134174243,DT,4.512048717777568
Cbd-Shark,indica,0.009946949539710802,0.18920697138848702,DT,4.720953700891191
Og-Kush,hybrid,0.00899164837967346,0.25836410513787916,NT,2.5348921347979694
Appalachia,hybrid,0.009002378963581838,0.25742878633639615,NT,3.7570503306887346
Little-Dragon,hybrid,0.009008415555338819,0.2490547331630006,DT,4.1971425085767065
Nuclear-Cookies,hybrid,0.009011033417065292,0.25255836246984487,DT,4.1902799873207135
Biddy-Early,hybrid,0.009000771999986498,0.2280314380320846,NT,5.989311585032363
Purple-Gorilla,hybrid,0.008995807102256793,0.26550788718716684,DT,4.142916494351741
B-52,indica,0.009975268100114188,0.21260918332802095,DT,4.837587921582934
Crown-Og,indica,0.010030763605062165,0.26523096072374486,DT,5.196970257289338
Fruit-Loops,hybrid,0.009002042894540993,0.25637133654998956,DT,5.062825965939489
Platinum-Kush,indica,0.009940620614723596,0.21466949212222755,DT,4.1607265118329675
Apollo-13,hybrid,0.009022733260225135,0.2379883109308619,NT,5.644812389409512
White-Russian,hybrid,0.00900278218293867,0.2415227543257231,DT,5.705889048821902
Kuato,hybrid,0.008997355852750348,0.2558821728276344,DT,2.918134497527619
Oca-Gold,indica,0.010104891590208108,0.2001166981491225,DT,4.580659410557862
Black-Widow,hybrid,0.00900215630540263,0.2463582805071523,NT,3.8432752397489267
Blue-Trane,hybrid,0.009009180767147837,0.23260090221637386,NT,5.013978406649823
Southern-Lights,sativa,0.000518452752250282,0.31091531549500795,NT,6.3865947581009985
Predator-Pink,hybrid,0.008999669114778255,0.2532628811600744,DT,5.528284095007843
Pitbull,indica,0.00996142512688866,0.21255126944757866,NT,5.977427729566125
Herojuana,indica,0.010020886309310374,0.18900013026585805,DT,3.5284453606227544
Loud-Scout,hybrid,0.008986983669293293,0.25927298353241446,DT,4.5854083297072625
Sugar-Punch,hybrid,0.009008559557163705,0.2569527094343231,DT,4.756068429834702
Cinderella-99,hybrid,0.009002310476860143,0.26336359882028765,NT,6.317348076758894
Saturn-Og,hybrid,0.008992223987008344,0.24657864205997168,DT,6.539452424436307
Nightmare-Cookies,hybrid,0.009003394044381581,0.23445385376955002,DT,6.421569546030783
Silver-Train,sativa,0.0006752230657732434,0.32938889715747016,DT,18.018068742379917
Matanuska-Thunder-Fuck,sativa,0.0006062896245014661,0.2939396077510218,DT,12.579549040455202
Strawberry-Satori,sativa,0.0006651433018595809,0.2767244717504243,NT,2.3007521625913903
Skywalker,indica,0.017831491508744437,0.2500634627979145,DT,5.571244882076608
Starfighter,hybrid,0.009002984310269444,0.24585457553291562,DT,5.3112147414642035
Blue-Kush,hybrid,0.008996646965829573,0.23916444189587893,NT,5.914355353672484
Pineapple-Trainwreck,hybrid,0.0089876514778053,0.24148522282008933,DT,4.353345854960656
Boombaye,hybrid,0.008993902352180764,0.24166985525205997,DT,3.9077361679252767
Russian-Assassin,indica,0.026488773967282102,0.2151460126847954,DT,5.072833157546606
Supernova,hybrid,0.009011487061569345,0.25332941969758993,DT,5.423270341592537
Chocolope,sativa,0.00044016155267712184,0.23878686936333365,DT,14.503539548813572
Og-La-Affie,indica,0.01003047211124718,0.18794170625728981,NT,3.682323392114132
Blue-Moonshine,indica,0.02015306925310377,0.22900365687182556,DT,5.0637750702839295
Boysenberry,hybrid,0.00900804836538518,0.24100373576091666,DT,5.1691466100466865
Blueberry-Og,hybrid,0.008995747313092578,0.26019708559887506,DT,4.663524205645551
West-Og,indica,0.01744803260922117,0.22700359259831732,DT,6.025814161574666
Double-Diesel,sativa,0.0004583249676708026,0.2882255593049888,DT,14.51454092052898
Josh-D-Og,indica,0.009992562272523035,0.22356470456634045,NT,4.753286587767822
Critical-Cheese,hybrid,0.008998745479468316,0.2415794980114794,DT,4.0010677159700245
Crown-Og,indica,0.010026850920384899,0.2066023562856136,NT,5.056843780360732
Hurkle,hybrid,0.009000785969202396,0.27379224675691066,DT,5.028840237607096
Silver-Nina,hybrid,0.008981598753376983,0.25277854639644615,NT,4.354773095855658
Pandoras-Box,sativa,0.000677987695978077,0.21383782523925318,DT,10.606861789121346
Lady-Liberty,hybrid,0.00900887622389544,0.2620680343030257,DT,4.69077346462984
Sleeskunk,sativa,0.0005212011363141826,0.29659036594277033,DT,9.854276384932707
Alpine-Star,indica,0.009936206300026633,0.20553236603987807,DT,4.642501412429656
Cowboy-Kush,hybrid,0.00898284072218408,0.23548261557327263,DT,4.304457269728432
Soulshine-Aloha,indica,0.0100142836302266,0.19732257836448547,NT,5.748310248430519
Chr-Super-Og,indica,0.01861709807507068,0.2132160797949145,DT,5.031681870259007
Bob-Saget,sativa,0.0006434411352961491,0.24174210821745482,DT,14.153847199375335
Blue-Steel,indica,0.010044344586980385,0.18863850811879843,DT,5.407722994664937
Guard-Dawg,indica,0.00999273764928803,0.2367799086667272,DT,5.093735219482011
Cabbage-Patch,hybrid,0.00902504356041795,0.27443171922240805,NT,3.6148629797864436
Clementine,sativa,0.0004080965677781069,0.3678968202941354,DT,15.946945373848566
Super-Sour-Og,hybrid,0.00899480486383466,0.25300476491937235,DT,4.3342135335994865
Ortega,indica,0.009941674583888824,0.22237342147849387,NT,3.82917882135095
Dairy-Queen,hybrid,0.009006780828284787,0.235757101541907,DT,6.096569405247244
Banana-Kush,hybrid,0.008998058565369766,0.23899700385318226,NT,4.5018967067068685
Golden-State-Banana,indica,0.009940321287762083,0.24022239298474765,DT,4.460737798682549
Og-Eddy-Lepp,indica,0.02373093125518661,0.20382658575040444,DT,3.780742644174862
Head-Cheese,hybrid,0.009003676872412367,0.2312375869106416,DT,5.355354635353822
Maui-Citrus-Punch,sativa,0.0004009674536369029,0.3064393112940812,DT,18.807554865879162
American-Dream,hybrid,0.008989804896871177,0.24156213590797035,DT,4.5570196780603585
Chem-Crush,hybrid,0.009002954461683433,0.2467028541411615,DT,3.63618625686828
Tangerine-Sunrise,sativa,0.000452440656121299,0.2668536627621913,DT,12.700502146501563
Church-Og,indica,0.010019100987601086,0.2065859355330113,NT,3.911048498922389
Grimmdica,indica,0.009970765937915802,0.23636586453496322,DT,2.8422586969859998
Bio-Diesel,hybrid,0.009007689002861427,0.24688541243430362,DT,6.594110177728834
Lemon-Wreck,hybrid,0.009000164811103032,0.2532929719579,DT,4.910384752243414
Super-Bud,indica,0.010014547981317385,0.17760621124792464,DT,5.568385662356185
Grape-Crush,hybrid,0.009005903103427637,0.24861546591992525,DT,5.487866231439183
Game-Changer,hybrid,0.009009812247871583,0.26463351477102703,DT,6.054093102190709
Madcow,sativa,0.0003901829841541944,0.22192616509839908,DT,12.848915405337868
La-Chocolat,hybrid,0.008986109306758975,0.24907862480940868,DT,5.607153777393911
Kc-33,hybrid,0.008981690702117323,0.25312498802286554,DT,4.388725291328005
Strawberry-Frost,indica,0.02002790887811161,0.21312910690872247,NT,5.515777721134275
Gummy-Bears,hybrid,0.009007608269078477,0.2624298926299856,DT,4.8341683979441505
Trifecta,hybrid,0.009006353366547658,0.25332629149437436,DT,5.702245606587522
Crater-Lake,hybrid,0.009001141872582963,0.2511077143311519,DT,5.588830300970105
Seattlesoda,hybrid,0.009008362692573242,0.237087750812602,DT,4.114329599933337
Blue-Magoo,hybrid,0.008995149473285034,0.23509079649516282,NT,4.581495825584135
Lemonberry,hybrid,0.008991401638493239,0.23905294687683817,DT,4.201867128435584
Purple-Candy,indica,0.009983127039625141,0.23050903647020257,DT,3.4218154396157665
Bangi-Haze,sativa,0.0004216396759458057,0.31859538537500903,DT,9.594574972328733
Blue-Afghani,indica,0.02435207482893526,0.23202237311744103,DT,5.912927373060732
Jimi-Hendrix,hybrid,0.009006434856294836,0.24371738190120185,NT,4.25616013305419
Mochi,hybrid,0.00900151456961686,0.24846018664410466,DT,4.305040822600302
Fat-Nelson,hybrid,0.008990850635033926,0.2705926876098619,DT,7.998673732187955
Aberdeen,hybrid,0.008989845962646396,0.2652748894635566,DT,6.213125626100307
Ocas-Cloud-9,hybrid,0.008993044939335004,0.25702510403403567,DT,4.540529934880496
Lavender-Jones,hybrid,0.008977487129928992,0.2550820578332109,DT,4.411937252968317
Strawberry-Milkshake,hybrid,0.008996295043998815,0.26786616755742143,DT,4.640936913498771
Sensi-Skunk,indica,0.010048626163559359,0.24111283099493933,DT,6.964817915913252
Savage-Citrus-Sunshine,hybrid,0.009011023577707807,0.2545237089392047,NT,3.2079387813093194
Rebel-God-Smoke,sativa,0.0005696815768909219,0.356239776679934,DT,13.69534603304443
Grapefruit-Kush,hybrid,0.009008600427083515,0.23671558503413617,DT,5.142156397961191
Strawberry-Fields,indica,0.010014967604590995,0.21941477688806718,DT,3.4502098954380314
Swiss-Gold,sativa,0.0005311046918501733,0.3375397240206779,DT,7.5071614005909835
Fallen-Angel,indica,0.018541964067399927,0.2415225499774247,NT,4.492334627039572
Golden-Ticket,hybrid,0.009005928089886381,0.24579994133478034,DT,3.483989117913008
Sour-Ape,indica,0.009966994389014827,0.19853500041643346,DT,6.763802278935021
Caramelo,sativa,0.0004993017804867878,0.34790729375067847,DT,14.484331709473246
Sensi-Skunk,indica,0.01151847089404986,0.22035318496093062,DT,4.425594838339198
Sweet-Dream,hybrid,0.009010965989431541,0.250506234576092,DT,5.153948807254368
Lemon-Larry-Lavender,hybrid,0.00900200567046949,0.24912356441536965,NT,4.382828166370329
Irene-Kush,hybrid,0.009018419786849807,0.2639267405953653,DT,5.6131838945538775
Rafael,sativa,0.0005507388062905367,0.264463213525013,DT,13.346020040664945
Carnival,sativa,0.0005263361216282451,0.23165716961057925,NT,8.332353441593424
Chems-Sister,sativa,0.0004948653210581856,0.2119087808214549,DT,12.221872142666783
Seattle-Cough,sativa,0.0005185752923453097,0.34099996332958804,DT,11.54544210678883
Little-Devil,hybrid,0.009019028914539028,0.2303193928578974,DT,6.813764783977956
Paris-Og,indica,0.0100161388798788,0.20970336429704445,DT,4.13257648396764
Power-Kush,indica,0.023441193396541802,0.22124462856408794,DT,3.9064585338867874
Bubblicious,hybrid,0.008989612152434413,0.24817650616257336,DT,4.490013517643999
Blue-Venom,hybrid,0.009009021775060702,0.22709198131595065,NT,3.781180069291469
Yummy,hybrid,0.008999603410154336,0.25668860023343415,DT,4.4921239386548955
White-Ryder,hybrid,0.009003127323780934,0.26160804762985834,DT,4.6910243066009185
Romping-Goddess,hybrid,0.008993733163050414,0.24835023291677338,DT,6.27137604907529
Jupiter-Og,indica,0.009981728778818748,0.25109104644501473,NT,6.067710823147324
Xanadu,sativa,0.00045230871961781906,0.2642650525913978,DT,10.530885311269236
Supernatural,sativa,0.0005327845297230949,0.22758555725318222,DT,9.605890685045269
Rollex-Og-Kush,indica,0.012596947033423855,0.1951355813895723,DT,5.667999514615945
Berry-Og,hybrid,0.00899661711569584,0.24179699483654665,DT,6.469309216447508
Velvet-Bud,sativa,0.0005383143132073657,0.29316746928372994,DT,15.267669024098243
Ultimate-Trainwreck,sativa,0.000225094588870438,0.1986128060705239,DT,16.36247068035474
Chiquita-Banana,hybrid,0.009021209861888913,0.25183651517153377,NT,5.870902374854083
Anubis,indica,0.009995920386723783,0.22384026746039534,DT,3.1932536179413162
Proper-Pho-Shatter-I,indica,0.010123948392250514,0.23752241488173934,DT,3.934633540660922
Tangerine-Sunrise,sativa,0.000553709007128062,0.3037541159980255,NT,14.575113096837473
Pink-Starburst,hybrid,0.00899060744706162,0.2678715213478582,DT,5.029631423997602
Cherwillie,hybrid,0.009004075289007327,0.24832515500821986,DT,3.592232232795813
Kens-Kush,hybrid,0.009007774341197225,0.2562803152806444,DT,5.514753758100671
Tjs-Cbd,hybrid,0.009002639108124955,0.25996008446558844,NT,5.42410565852612
Caramelicious,hybrid,0.008992640139482018,0.24690050261101626,DT,3.2113408943278516
Sierra-Mist,hybrid,0.009013620340977014,0.26239891014458205,DT,3.6110793300018154
Dutchberry,hybrid,0.00899421297675964,0.2476852547037523,DT,5.080476011134277
Sour-Flower,sativa,0.00038349625405125344,0.23362961758341097,DT,12.019619392189744
Dance-World,sativa,0.0004887610037122563,0.26918449698447655,DT,8.854949742396514
Mothers-Finest,sativa,0.0004539692113889051,0.33012038923048803,DT,14.20202038011252
Green-Poison,indica,0.010109012581646447,0.21206681705330407,DT,5.541198774736944
Corleone-Kush,indica,0.01683380498906226,0.22924810601896578,DT,5.21941842818333
Cbd-Lilly,sativa,0.00048756716010999037,0.28189267791600825,DT,16.754466876836347
Kimbo-Kush,hybrid,0.00900540601713597,0.2525674420365034,NT,4.95447110604724
Pineapple-Dog-Shit,hybrid,0.008997735182010136,0.2556663544753422,DT,4.562408243745314
Blue-Dot,sativa,0.0005464903774807875,0.29036912531903547,DT,13.30198067535754
Chuckys-Bride,hybrid,0.008983735175626067,0.24572283795502625,NT,6.080538739998687
Pre-98-Bubba-Kush,indica,0.023228532422639614,0.21706422004437612,DT,5.693642220930355
Blue-Mystic,indica,0.029155773934962288,0.22437888352936103,DT,4.292591011184354
Fallen-Angel,indica,0.02335393137675483,0.23022707386870586,DT,5.410125300721773
Treasure-Island,hybrid,0.009007522238873371,0.25713961262018276,DT,6.665920683016373
White-Diesel,hybrid,0.009009085754891528,0.27339997437338,NT,4.8735328115035506
Hayleys-Haze,sativa,0.0004239964179688146,0.21054046994643955,NT,12.963808762464827
Madman-Og,hybrid,0.009008696878109151,0.23875316959573936,DT,5.448793163232329
Leda-Uno,sativa,0.0003021771266868824,0.288588807616695,DT,10.648393525367009
Urkle-Train-Haze,hybrid,0.008987613971324498,0.2448495218963826,NT,5.19265962637736
Pineapple-Fields,sativa,0.0004966121388586547,0.23323068586532308,DT,17.627207734240685
Lemon-Bubble,sativa,0.000486621995013591,0.350746306699382,NT,14.900981281632063
Julius-Caesar,hybrid,0.009011187907392524,0.2702352255627822,DT,4.408460473615722
Jack-Skellington,sativa,0.0005621940393258833,0.33456826804372125,DT,15.736795099627413
Rockstar-Master-Kush,indica,0.009950914910702489,0.21901892410720575,DT,6.703969212637212
Tyson,indica,0.018264834246240123,0.20460258536586495,NT,5.076348655338769
Wonderwoman-Og,indica,0.01008942443484613,0.2345552463749911,DT,4.334323367130928
Chocolope,sativa,0.0003104874082382428,0.2731154298061428,DT,15.697815583019663
The-Black,indica,0.00995362808683933,0.21824589856117335,DT,5.591244409224567
Caramel-Kona-Coffee-Cookies,hybrid,0.009009586309416995,0.2437241674245579,DT,3.715630538863299
Berry-Bomb,hybrid,0.00900538426275388,0.27057456097058996,NT,6.142915745460709
Strawberry-Kush,hybrid,0.009004635252261178,0.2524262661791413,DT,4.597821063302377
Jolly-Rancher,hybrid,0.008998295595975307,0.27406530660452755,DT,4.812465929667521
Green-Queen,hybrid,0.009010344555619124,0.2668714060929348,DT,3.5170275592357774
Green-Monster,hybrid,0.009001977388746269,0.23661357095588922,DT,4.382965504239502
Shipwreck,sativa,0.0004450207016301596,0.26462643490260906,DT,10.639252727934961
Bruce-Banner,hybrid,0.009006313470254875,0.23982395084418326,DT,4.821463204078579
Orange-Skunk,hybrid,0.009009024534425007,0.23757503779290484,DT,2.9482772507925006
Maui-Berry,hybrid,0.00900988771714107,0.25640015335297567,DT,5.628147812964961
Tillamook-Strawberry,hybrid,0.008992267871520588,0.2661969724373451,DT,4.876843442334801
Lime-Sorbet,indica,0.021300486484771126,0.19117552639715052,DT,5.447898942217809
Rob-Ford-Kush,hybrid,0.009006032741893447,0.25472228497880345,DT,4.1451320689512
Blue-Alien,indica,0.010012164392645214,0.19909528952103045,DT,3.8659392142042384
Alf,hybrid,0.009000132320592087,0.2383193153064882,DT,5.565388239814736
One-To-One,hybrid,0.008994337750590123,0.26379014866217304,DT,4.6875571821808695
Cannalope-Haze,sativa,0.0004829039990300891,0.2802232132292821,DT,9.205511430649535
Jenni,sativa,0.0004378179788446771,0.2770597370332391,DT,12.87464633128949
Charlie-Sheen,hybrid,0.009004507009469918,0.24340421889478978,DT,4.06039584620607
Colombian-Mojito,sativa,0.0005408253950082373,0.3437130184728524,DT,12.747965058970648
Martian-Mean-Green,hybrid,0.00900925481511879,0.24825046851529028,DT,4.176212858701068
Coconut-Oil,hybrid,0.008994248294325734,0.24324328754086708,DT,3.2136857114326647
Root-Beer-Kush,sativa,0.0005727658371090725,0.23026826012749468,DT,17.17168111697864
Captains-Cake,hybrid,0.00900101601344474,0.2684371721488565,DT,5.121752223071975
Purple-Cheese,hybrid,0.008999118913774792,0.25430611090672595,DT,5.063365557112669
Zombie-Kush,indica,0.010001391143331269,0.2194852435955398,DT,2.74203750064221
Platinum-Bubba-Kush,indica,0.01776355675008614,0.23808667226886243,DT,5.38520813383699
Lemon-Marmalade,hybrid,0.009001944494185357,0.2581358445195142,NT,3.9010149048002987
Super-Blue-Dream,hybrid,0.008994829334149267,0.24627237119124243,DT,4.276603078650097
Blue-Zkittlez,indica,0.024274077801464636,0.25898533538373436,NT,6.898189090703429
Cactus-Cooler,hybrid,0.00900654813046086,0.2520632538832356,DT,4.902105747409198
Fucking-Incredible,indica,0.010056422490226412,0.23646097688978177,DT,4.311018413439491
Purple-Cotton-Candy,indica,0.009961735438324145,0.26196676567866634,DT,5.29320601417656
Banana-Cream-Og,hybrid,0.008981645830309954,0.25748081273335305,NT,6.034702232546065
Maui-Wowie,sativa,0.0005073570089214698,0.2838559412493117,DT,6.759150418786179
Super-Silver-Lights,hybrid,0.008985676310278592,0.2512243949708681,NT,5.191187782673767
King-Kush,indica,0.012691753721821217,0.25339844870463923,DT,5.785788839580955
Silver-Calyx,hybrid,0.009016689536712636,0.25852939450250906,DT,4.931321396528019
Savage-Citrus-Sunshine,hybrid,0.008995018164115997,0.25280035687466346,DT,5.857999673522691
Orange-Blossom,hybrid,0.009007805830740486,0.25835299465657696,NT,4.534592320288354
Ancient-Og,indica,0.009910453429071335,0.21840016265713236,DT,4.813668062173971
Ebola-7,hybrid,0.009004960418388311,0.2421626811882398,NT,6.780999556739317
Alf,hybrid,0.009005339872911257,0.2708416401403186,NT,5.408127380923473
Ogezus,indica,0.010018693247243401,0.2052694245110125,NT,4.039781899109583
Lucky-Charms,hybrid,0.0090040753902562,0.25945927608651403,DT,5.590732054604161
